ID_Number*Name*Title*Country*Rating*Games*Activity*Date*Date_numeric
1701991*Aaberg, Anton*""*Sweden*2300*0*i*2001-01-01T06:00:00Z*2001.00273224044
1401815*Aagaard, Jacob*IM*Denmark*2374*18*""*2001-01-01T06:00:00Z*2001.00273224044
1406248*Aage, Bjarke*""*Denmark*2063*0*""*2001-01-01T06:00:00Z*2001.00273224044
2218682*Aalders, Hendricus*""*Spain*2064*0*""*2001-01-01T06:00:00Z*2001.00273224044
1500503*Aarland, Stein Arild*""*Norway*2275*0*""*2001-01-01T06:00:00Z*2001.00273224044
5000092*Aaron, Manuel*IM*India*2315*0*i*2001-01-01T06:00:00Z*2001.00273224044
5004373*Aarthie, Ramaswamy*WIM*India*2250*12*w*2001-01-01T06:00:00Z*2001.00273224044
8100802*Ababneh, Faisal*""*Jordan*2037*0*""*2001-01-01T06:00:00Z*2001.00273224044
2215020*Abad Sanmartin, Jorge*""*Spain*2090*0*""*2001-01-01T06:00:00Z*2001.00273224044
14106680*Abakarov, Alexander*""*Ukraine*2320*0*""*2001-01-01T06:00:00Z*2001.00273224044
101036*Aban, Elbio*""*Argentina*2250*0*i*2001-01-01T06:00:00Z*2001.00273224044
8100241*Abandah, Jamal*""*Jordan*2066*0*""*2001-01-01T06:00:00Z*2001.00273224044
3400123*Abarca Aguirre, Manuel*FM*Chile*2334*4*""*2001-01-01T06:00:00Z*2001.00273224044
616052*Abarca Del Rio, Francisco*""*France*2148*7*""*2001-01-01T06:00:00Z*2001.00273224044
3401839*Abarca, Ivan*""*Chile*2198*0*""*2001-01-01T06:00:00Z*2001.00273224044
4150392*Abashev, Alex*""*Russia*2345*0*""*2001-01-01T06:00:00Z*2001.00273224044
4128184*Abashev, Denis*IM*Russia*2395*3*""*2001-01-01T06:00:00Z*2001.00273224044
802778*Abatino, Maurizio*FM*Italy*2242*0*""*2001-01-01T06:00:00Z*2001.00273224044
6300731*Abay, Gokhan*""*Turkey*2075*0*i*2001-01-01T06:00:00Z*2001.00273224044
401358*Abayasekera, Roger*""*England*2210*0*i*2001-01-01T06:00:00Z*2001.00273224044
4800109*Abbas, B H*""*Iraq*2238*16*""*2001-01-01T06:00:00Z*2001.00273224044
2008645*Abbasi, Nasser M.*FM*United States of America*2305*0*i*2001-01-01T06:00:00Z*2001.00273224044
7600151*Abbasi, Rania*""*Syria*2040*0*wi*2001-01-01T06:00:00Z*2001.00273224044
12501000*Abbasifar, Hasan*""*Iran*2333*5*""*2001-01-01T06:00:00Z*2001.00273224044
13400762*Abbasov, Aris*""*Azerbaijan*2060*0*""*2001-01-01T06:00:00Z*2001.00273224044
13400665*Abbasov, Farid*FM*Azerbaijan*2439*19*""*2001-01-01T06:00:00Z*2001.00273224044
13400754*Abbasova, Aiguioun*""*Azerbaijan*2170*0*w*2001-01-01T06:00:00Z*2001.00273224044
1003658*Abbink, Michel*""*Netherlands*2259*1*""*2001-01-01T06:00:00Z*2001.00273224044
7900139*Abbou, Meriem*WFM*Algeria*2005*0*wi*2001-01-01T06:00:00Z*2001.00273224044
10600752*Abd El Fatah, Reda Fadel*""*Egypt*2141*6*""*2001-01-01T06:00:00Z*2001.00273224044
404632*Abd-Mariam, John N.T.*""*England*2160*0*i*2001-01-01T06:00:00Z*2001.00273224044
10600485*Abdel Aziem, Ramadan*""*Egypt*2265*12*""*2001-01-01T06:00:00Z*2001.00273224044
10601317*Abdel Aziz, Ehab*""*Egypt*2098*0*""*2001-01-01T06:00:00Z*2001.00273224044
